State,Municipality,Date,Deaths,Confirmed,Recovered,Active
Aguascalientes,RINCÓN DE ROMOS,2020-06-29,0,6,6,0
Aguascalientes,RINCÓN DE ROMOS,2020-06-30,0,2,2,0
Aguascalientes,RINCÓN DE ROMOS,2020-07-01,0,7,7,0
Aguascalientes,RINCÓN DE ROMOS,2020-07-02,0,3,3,0
Aguascalientes,RINCÓN DE ROMOS,2020-07-03,0,2,2,0
Aguascalientes,RINCÓN DE ROMOS,2020-07-04,0,6,6,0
Aguascalientes,RINCÓN DE ROMOS,2020-07-05,0,7,7,0
Aguascalientes,RINCÓN DE ROMOS,2020-07-06,0,9,0,9
Aguascalientes,RINCÓN DE ROMOS,2020-07-07,0,9,0,9
Aguascalientes,RINCÓN DE ROMOS,2020-07-08,0,4,0,4
Aguascalientes,RINCÓN DE ROMOS,2020-07-09,0,7,0,7
Aguascalientes,RINCÓN DE ROMOS,2020-07-10,0,5,0,5
Aguascalientes,RINCÓN DE ROMOS,2020-07-11,0,4,0,4
Aguascalientes,RINCÓN DE ROMOS,2020-07-12,0,4,0,4
Aguascalientes,RINCÓN DE ROMOS,2020-07-13,0,3,0,3
Aguascalientes,RINCÓN DE ROMOS,2020-07-14,0,3,0,3
Aguascalientes,RINCÓN DE ROMOS,2020-07-15,0,2,0,2
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-04-17,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-04-19,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-04-23,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-04-29,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-05,1,1,0,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-08,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-11,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-17,0,2,2,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-20,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-21,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-29,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-05-31,1,1,0,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-02,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-03,1,1,0,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-04,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-08,1,2,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-09,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-10,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-11,0,3,3,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-12,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-15,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-16,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-21,0,2,2,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-22,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-23,1,1,0,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-25,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-26,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-27,0,2,2,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-06-30,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-07-02,0,1,1,0
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-07-07,0,1,0,1
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-07-09,0,1,0,1
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-07-11,0,1,0,1
Aguascalientes,SAN FRANCISCO DE LOS ROMO,2020-07-16,0,1,0,1
Aguascalientes,SAN JOSÉ DE GRACIA,2020-04-18,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-04-27,0,2,2,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-04-28,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-04-30,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-05,0,2,2,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-08,0,3,3,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-09,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-10,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-14,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-15,0,3,3,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-16,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-18,0,4,4,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-20,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-21,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-06-30,0,1,1,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-01,0,2,2,0
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-06,0,1,0,1
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-07,0,1,0,1
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-08,0,1,0,1
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-10,0,1,0,1
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-12,0,1,0,1
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-13,0,3,0,3
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-14,0,1,0,1
Aguascalientes,SAN JOSÉ DE GRACIA,2020-07-15,0,6,0,6
Aguascalientes,TEPEZALÁ,2020-03-25,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-04-23,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-06,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-10,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-12,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-17,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-20,0,5,5,0
Aguascalientes,TEPEZALÁ,2020-05-21,0,3,3,0
Aguascalientes,TEPEZALÁ,2020-05-22,0,4,4,0
Aguascalientes,TEPEZALÁ,2020-05-24,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-25,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-26,0,2,2,0
Aguascalientes,TEPEZALÁ,2020-05-27,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-05-30,0,3,3,0
Aguascalientes,TEPEZALÁ,2020-05-31,0,3,3,0
Aguascalientes,TEPEZALÁ,2020-06-01,0,2,2,0
Aguascalientes,TEPEZALÁ,2020-06-02,0,7,7,0
Aguascalientes,TEPEZALÁ,2020-06-06,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-08,0,5,5,0
Aguascalientes,TEPEZALÁ,2020-06-09,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-10,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-11,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-12,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-14,1,7,6,0
Aguascalientes,TEPEZALÁ,2020-06-17,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-18,0,2,2,0
Aguascalientes,TEPEZALÁ,2020-06-19,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-20,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-06-21,0,3,3,0
Aguascalientes,TEPEZALÁ,2020-06-24,0,2,2,0
Aguascalientes,TEPEZALÁ,2020-06-26,0,3,3,0
Aguascalientes,TEPEZALÁ,2020-06-29,0,2,2,0
Aguascalientes,TEPEZALÁ,2020-06-30,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-07-01,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-07-02,0,3,3,0
Aguascalientes,TEPEZALÁ,2020-07-03,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-07-04,0,3,3,0
Aguascalientes,TEPEZALÁ,2020-07-05,0,1,1,0
Aguascalientes,TEPEZALÁ,2020-07-06,0,1,0,1
Aguascalientes,TEPEZALÁ,2020-07-08,0,1,0,1
Aguascalientes,TEPEZALÁ,2020-07-10,0,1,0,1
Aguascalientes,TEPEZALÁ,2020-07-14,0,1,0,1
Baja California,ENSENADA,2020-03-16,0,1,1,0
Baja California,ENSENADA,2020-03-19,0,1,1,0
Baja California,ENSENADA,2020-03-30,0,2,2,0
Baja California,ENSENADA,2020-03-31,1,1,0,0
Baja California,ENSENADA,2020-04-01,0,2,2,0
Baja California,ENSENADA,2020-04-03,0,1,1,0
Baja California,ENSENADA,2020-04-04,1,1,0,0
Baja California,ENSENADA,2020-04-05,0,1,1,0
Baja California,ENSENADA,2020-04-07,1,1,0,0
Baja California,ENSENADA,2020-04-09,0,1,1,0
Baja California,ENSENADA,2020-04-10,1,3,2,0
Baja California,ENSENADA,2020-04-11,1,3,2,0
Baja California,ENSENADA,2020-04-12,0,2,2,0
Baja California,ENSENADA,2020-04-13,2,6,4,0
Baja California,ENSENADA,2020-04-14,0,2,2,0
Baja California,ENSENADA,2020-04-15,1,2,1,0
Baja California,ENSENADA,2020-04-16,0,2,2,0
Baja California,ENSENADA,2020-04-17,0,5,5,0
Baja California,ENSENADA,2020-04-18,2,5,3,0
Baja California,ENSENADA,2020-04-19,0,4,4,0
Baja California,ENSENADA,2020-04-20,1,5,4,0
Baja California,ENSENADA,2020-04-21,2,9,7,0
Baja California,ENSENADA,2020-04-22,2,8,6,0
Baja California,ENSENADA,2020-04-23,2,5,3,0
Baja California,ENSENADA,2020-04-24,1,6,5,0
Baja California,ENSENADA,2020-04-25,1,2,1,0
Baja California,ENSENADA,2020-04-26,2,10,8,0
Baja California,ENSENADA,2020-04-27,1,6,5,0
Baja California,ENSENADA,2020-04-28,1,6,5,0
Baja California,ENSENADA,2020-04-29,1,6,5,0
Baja California,ENSENADA,2020-04-30,0,3,3,0
Baja California,ENSENADA,2020-05-01,4,13,9,0
Baja California,ENSENADA,2020-05-02,4,9,5,0
Baja California,ENSENADA,2020-05-03,1,5,4,0
Baja California,ENSENADA,2020-05-04,0,5,5,0
Baja California,ENSENADA,2020-05-05,0,2,2,0
Baja California,ENSENADA,2020-05-06,0,4,4,0
Baja California,ENSENADA,2020-05-07,1,3,2,0
Baja California,ENSENADA,2020-05-08,3,13,10,0
Baja California,ENSENADA,2020-05-09,1,5,4,0
Baja California,ENSENADA,2020-05-10,1,5,4,0
Baja California,ENSENADA,2020-05-11,2,6,4,0
Baja California,ENSENADA,2020-05-12,2,10,8,0
Baja California,ENSENADA,2020-05-13,1,7,6,0
Baja California,ENSENADA,2020-05-14,2,8,6,0
Baja California,ENSENADA,2020-05-15,0,9,9,0
Baja California,ENSENADA,2020-05-16,4,8,4,0
Baja California,ENSENADA,2020-05-17,2,7,5,0
Baja California,ENSENADA,2020-05-18,3,12,9,0
Baja California,ENSENADA,2020-05-19,1,9,8,0
Baja California,ENSENADA,2020-05-20,1,10,9,0
Baja California,ENSENADA,2020-05-21,1,12,11,0
Baja California,ENSENADA,2020-05-22,0,8,8,0
Baja California,ENSENADA,2020-05-23,1,15,14,0
Baja California,ENSENADA,2020-05-24,1,12,11,0
Baja California,ENSENADA,2020-05-25,3,14,11,0
Baja California,ENSENADA,2020-05-26,1,11,10,0
Baja California,ENSENADA,2020-05-27,1,19,18,0
Baja California,ENSENADA,2020-05-28,2,19,17,0
Baja California,ENSENADA,2020-05-29,4,21,17,0
Baja California,ENSENADA,2020-05-30,2,9,7,0
Baja California,ENSENADA,2020-05-31,2,12,10,0
Baja California,ENSENADA,2020-06-01,0,11,11,0
Baja California,ENSENADA,2020-06-02,4,22,18,0
Baja California,ENSENADA,2020-06-03,3,12,9,0
Baja California,ENSENADA,2020-06-04,1,17,16,0
Baja California,ENSENADA,2020-06-05,0,15,15,0
Baja California,ENSENADA,2020-06-06,3,20,17,0
Baja California,ENSENADA,2020-06-07,3,13,10,0
Baja California,ENSENADA,2020-06-08,2,22,20,0
Baja California,ENSENADA,2020-06-09,4,21,17,0
Baja California,ENSENADA,2020-06-10,3,36,33,0
Baja California,ENSENADA,2020-06-11,1,20,19,0
Baja California,ENSENADA,2020-06-12,0,27,27,0
Baja California,ENSENADA,2020-06-13,3,23,20,0
Baja California,ENSENADA,2020-06-14,3,16,13,0
Baja California,ENSENADA,2020-06-15,2,38,36,0
Baja California,ENSENADA,2020-06-16,3,32,29,0
Baja California,ENSENADA,2020-06-17,5,33,28,0
Baja California,ENSENADA,2020-06-18,5,29,24,0
Baja California,ENSENADA,2020-06-19,0,38,38,0
Baja California,ENSENADA,2020-06-20,5,35,30,0
Baja California,ENSENADA,2020-06-21,2,26,24,0
Baja California,ENSENADA,2020-06-22,2,27,25,0
Baja California,ENSENADA,2020-06-23,1,23,22,0
Baja California,ENSENADA,2020-06-24,4,26,22,0
Baja California,ENSENADA,2020-06-25,1,29,28,0
Baja California,ENSENADA,2020-06-26,0,27,27,0
Baja California,ENSENADA,2020-06-27,3,40,37,0
Baja California,ENSENADA,2020-06-28,1,28,27,0
Baja California,ENSENADA,2020-06-29,4,26,22,0
Baja California,ENSENADA,2020-06-30,1,26,25,0
Baja California,ENSENADA,2020-07-01,3,43,40,0
Baja California,ENSENADA,2020-07-02,4,28,24,0
Baja California,ENSENADA,2020-07-03,2,31,29,0
Baja California,ENSENADA,2020-07-04,2,26,24,0
Baja California,ENSENADA,2020-07-05,0,33,33,0
Baja California,ENSENADA,2020-07-06,0,25,0,25
Baja California,ENSENADA,2020-07-07,1,27,0,26
Baja California,ENSENADA,2020-07-08,1,23,0,22
Baja California,ENSENADA,2020-07-09,2,26,0,24
Baja California,ENSENADA,2020-07-10,0,23,0,23
Baja California,ENSENADA,2020-07-11,0,16,0,16
Baja California,ENSENADA,2020-07-12,1,16,0,15
Baja California,ENSENADA,2020-07-13,0,12,0,12
Baja California,ENSENADA,2020-07-14,0,4,0,4
Baja California,ENSENADA,2020-07-15,0,4,0,4
Baja California,ENSENADA,2020-07-16,0,1,0,1
Baja California,MEXICALI,2020-03-11,0,1,1,0
Baja California,MEXICALI,2020-03-12,0,2,2,0
Baja California,MEXICALI,2020-03-13,0,2,2,0
Baja California,MEXICALI,2020-03-16,0,2,2,0
Baja California,MEXICALI,2020-03-17,0,4,4,0
Baja California,MEXICALI,2020-03-18,0,3,3,0
Baja California,MEXICALI,2020-03-19,1,4,3,0
Baja California,MEXICALI,2020-03-20,1,8,7,0
Baja California,MEXICALI,2020-03-21,0,2,2,0
Baja California,MEXICALI,2020-03-22,0,1,1,0
Baja California,MEXICALI,2020-03-23,1,4,3,0
Baja California,MEXICALI,2020-03-24,0,6,6,0
Baja California,MEXICALI,2020-03-25,1,7,6,0
Baja California,MEXICALI,2020-03-26,2,5,3,0
Baja California,MEXICALI,2020-03-27,0,7,7,0
Baja California,MEXICALI,2020-03-28,1,10,9,0
Baja California,MEXICALI,2020-03-29,5,11,6,0
Baja California,MEXICALI,2020-03-30,3,17,14,0
Baja California,MEXICALI,2020-03-31,3,12,9,0
Baja California,MEXICALI,2020-04-01,3,16,13,0
Baja California,MEXICALI,2020-04-02,4,18,14,0
Baja California,MEXICALI,2020-04-03,6,17,11,0
Baja California,MEXICALI,2020-04-04,1,17,16,0
Baja California,MEXICALI,2020-04-05,2,12,10,0
Baja California,MEXICALI,2020-04-06,2,20,18,0
Baja California,MEXICALI,2020-04-07,4,22,18,0
Baja California,MEXICALI,2020-04-08,3,24,21,0
Baja California,MEXICALI,2020-04-09,3,22,19,0
Baja California,MEXICALI,2020-04-10,6,54,48,0
Baja California,MEXICALI,2020-04-11,3,39,36,0
Baja California,MEXICALI,2020-04-12,6,37,31,0
Baja California,MEXICALI,2020-04-13,7,27,20,0
Baja California,MEXICALI,2020-04-14,6,30,24,0
Baja California,MEXICALI,2020-04-15,5,30,25,0
Baja California,MEXICALI,2020-04-16,8,30,22,0
Baja California,MEXICALI,2020-04-17,4,27,23,0
Baja California,MEXICALI,2020-04-18,2,25,23,0
Baja California,MEXICALI,2020-04-19,8,39,31,0
Baja California,MEXICALI,2020-04-20,5,33,28,0
Baja California,MEXICALI,2020-04-21,5,25,20,0
Baja California,MEXICALI,2020-04-22,9,34,25,0
Baja California,MEXICALI,2020-04-23,9,35,26,0
Baja California,MEXICALI,2020-04-24,6,24,18,0
Baja California,MEXICALI,2020-04-25,5,40,35,0
Baja California,MEXICALI,2020-04-26,2,37,35,0
Baja California,MEXICALI,2020-04-27,4,34,30,0
Baja California,MEXICALI,2020-04-28,3,28,25,0
Baja California,MEXICALI,2020-04-29,3,24,21,0
Baja California,MEXICALI,2020-04-30,13,53,40,0
Baja California,MEXICALI,2020-05-01,13,72,59,0
Baja California,MEXICALI,2020-05-02,16,62,46,0
Baja California,MEXICALI,2020-05-03,13,57,44,0
Baja California,MEXICALI,2020-05-04,9,57,48,0
Baja California,MEXICALI,2020-05-05,21,65,44,0
Baja California,MEXICALI,2020-05-06,21,68,47,0
Baja California,MEXICALI,2020-05-07,22,67,45,0
Baja California,MEXICALI,2020-05-08,18,74,56,0
Baja California,MEXICALI,2020-05-09,16,55,39,0
Baja California,MEXICALI,2020-05-10,25,88,63,0
Baja California,MEXICALI,2020-05-11,12,76,64,0
Baja California,MEXICALI,2020-05-12,17,75,58,0
Baja California,MEXICALI,2020-05-13,21,85,64,0
Baja California,MEXICALI,2020-05-14,16,66,50,0
Baja California,MEXICALI,2020-05-15,23,128,105,0
Baja California,MEXICALI,2020-05-16,13,79,66,0
Baja California,MEXICALI,2020-05-17,10,77,67,0
Baja California,MEXICALI,2020-05-18,14,116,102,0
Baja California,MEXICALI,2020-05-19,19,103,84,0
Baja California,MEXICALI,2020-05-20,24,103,79,0
Baja California,MEXICALI,2020-05-21,12,113,101,0
Baja California,MEXICALI,2020-05-22,22,122,100,0
Baja California,MEXICALI,2020-05-23,15,67,52,0
Baja California,MEXICALI,2020-05-24,10,76,66,0
Baja California,MEXICALI,2020-05-25,16,102,86,0
Baja California,MEXICALI,2020-05-26,21,74,53,0
Baja California,MEXICALI,2020-05-27,18,71,53,0
Baja California,MEXICALI,2020-05-28,13,74,61,0
Baja California,MEXICALI,2020-05-29,16,70,54,0
Baja California,MEXICALI,2020-05-30,16,67,51,0
Baja California,MEXICALI,2020-05-31,24,90,66,0
Baja California,MEXICALI,2020-06-01,22,127,105,0
Baja California,MEXICALI,2020-06-02,16,81,65,0
Baja California,MEXICALI,2020-06-03,25,95,70,0
Baja California,MEXICALI,2020-06-04,12,70,58,0
Baja California,MEXICALI,2020-06-05,15,125,110,0
Baja California,MEXICALI,2020-06-06,17,99,82,0
Baja California,MEXICALI,2020-06-07,12,90,78,0
Baja California,MEXICALI,2020-06-08,12,101,89,0
Baja California,MEXICALI,2020-06-09,11,119,108,0
Baja California,MEXICALI,2020-06-10,35,91,56,0
Baja California,MEXICALI,2020-06-11,13,72,59,0
Baja California,MEXICALI,2020-06-12,10,82,72,0
Baja California,MEXICALI,2020-06-13,13,73,60,0
Baja California,MEXICALI,2020-06-14,8,78,70,0
Baja California,MEXICALI,2020-06-15,11,121,110,0
Baja California,MEXICALI,2020-06-16,12,73,61,0
Baja California,MEXICALI,2020-06-17,22,89,67,0
Baja California,MEXICALI,2020-06-18,8,64,56,0
Baja California,MEXICALI,2020-06-19,14,75,61,0
Baja California,MEXICALI,2020-06-20,24,120,96,0
Baja California,MEXICALI,2020-06-21,9,68,59,0
Baja California,MEXICALI,2020-06-22,13,64,51,0
Baja California,MEXICALI,2020-06-23,18,80,62,0
Baja California,MEXICALI,2020-06-24,13,60,47,0
Baja California,MEXICALI,2020-06-25,12,88,76,0
Baja California,MEXICALI,2020-06-26,9,75,66,0
Baja California,MEXICALI,2020-06-27,4,52,48,0
Baja California,MEXICALI,2020-06-28,9,59,50,0
Baja California,MEXICALI,2020-06-29,9,100,91,0
Baja California,MEXICALI,2020-06-30,12,75,63,0
Baja California,MEXICALI,2020-07-01,15,75,60,0
Baja California,MEXICALI,2020-07-02,7,47,40,0
Baja California,MEXICALI,2020-07-03,5,57,52,0
Baja California,MEXICALI,2020-07-04,2,40,38,0
Baja California,MEXICALI,2020-07-05,8,57,49,0
Baja California,MEXICALI,2020-07-06,2,60,2,56
Baja California,MEXICALI,2020-07-07,1,47,0,46
Baja California,MEXICALI,2020-07-08,2,41,0,39
Baja California,MEXICALI,2020-07-09,1,36,0,35
Baja California,MEXICALI,2020-07-10,1,30,0,29
Baja California,MEXICALI,2020-07-11,0,29,0,29
Baja California,MEXICALI,2020-07-12,0,23,0,23
Baja California,MEXICALI,2020-07-13,0,19,0,19
Baja California,MEXICALI,2020-07-14,0,9,0,9
Baja California,MEXICALI,2020-07-15,0,11,0,11
Baja California,MEXICALI,2020-07-16,0,4,0,4
Baja California,MEXICALI,2020-07-17,0,1,0,1
Baja California,NO ESPECIFICADO,2020-03-16,0,1,1,0
Baja California,NO ESPECIFICADO,2020-04-01,0,1,1,0
Baja California,NO ESPECIFICADO,2020-04-09,0,1,1,0
Baja California,NO ESPECIFICADO,2020-05-04,0,1,1,0
Baja California,NO ESPECIFICADO,2020-05-28,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-03-15,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-03-25,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-03-31,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-03,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-04-04,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-06,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-07,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-08,1,2,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-09,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-04-12,1,2,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-13,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-15,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-16,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-04-17,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-04-20,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-04-22,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-04-24,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-04-26,2,4,2,0
Baja California,PLAYAS DE ROSARITO,2020-04-27,2,4,2,0
Baja California,PLAYAS DE ROSARITO,2020-04-28,2,2,0,0
Baja California,PLAYAS DE ROSARITO,2020-04-29,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-04-30,1,3,2,0
Baja California,PLAYAS DE ROSARITO,2020-05-01,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-05-02,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-05-04,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-05-05,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-05-06,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-05-07,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-05-08,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-05-09,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-05-11,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-05-12,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-05-13,0,4,4,0
Baja California,PLAYAS DE ROSARITO,2020-05-14,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-05-15,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-05-18,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-05-20,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-05-21,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-05-23,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-05-27,1,1,0,0
Baja California,PLAYAS DE ROSARITO,2020-05-28,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-01,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-08,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-09,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-06-10,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-11,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-12,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-06-13,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-14,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-15,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-06-16,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-06-17,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-06-18,0,4,4,0
Baja California,PLAYAS DE ROSARITO,2020-06-19,0,7,7,0
Baja California,PLAYAS DE ROSARITO,2020-06-20,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-06-21,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-06-22,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-06-23,0,6,6,0
Baja California,PLAYAS DE ROSARITO,2020-06-24,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-25,0,5,5,0
Baja California,PLAYAS DE ROSARITO,2020-06-26,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-06-27,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-28,0,1,1,0
Baja California,PLAYAS DE ROSARITO,2020-06-29,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-06-30,0,6,6,0
Baja California,PLAYAS DE ROSARITO,2020-07-01,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-07-02,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-07-03,0,3,3,0
Baja California,PLAYAS DE ROSARITO,2020-07-04,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-07-05,0,2,2,0
Baja California,PLAYAS DE ROSARITO,2020-07-06,0,2,0,2
Baja California,PLAYAS DE ROSARITO,2020-07-07,0,1,0,1
Baja California,PLAYAS DE ROSARITO,2020-07-08,0,1,0,1
Baja California,PLAYAS DE ROSARITO,2020-07-10,0,1,0,1
Baja California,TECATE,2020-03-23,0,1,1,0
Baja California,TECATE,2020-03-29,1,1,0,0
Baja California,TECATE,2020-03-30,0,1,1,0
Baja California,TECATE,2020-03-31,2,2,0,0
Baja California,TECATE,2020-04-01,0,2,2,0
Baja California,TECATE,2020-04-02,0,1,1,0
Baja California,TECATE,2020-04-03,0,3,3,0
Baja California,TECATE,2020-04-04,0,2,2,0
Baja California,TECATE,2020-04-05,0,2,2,0
Baja California,TECATE,2020-04-06,0,1,1,0
Baja California,TECATE,2020-04-07,1,3,2,0
Baja California,TECATE,2020-04-08,0,2,2,0
Baja California,TECATE,2020-04-09,1,3,2,0
Baja California,TECATE,2020-04-10,1,3,2,0
Baja California,TECATE,2020-04-11,0,1,1,0
Baja California,TECATE,2020-04-12,2,4,2,0
Baja California,TECATE,2020-04-13,0,2,2,0
